ExperimentName,Subject,Trial,CogLoadCond,ReproSize,RespStartSize,Actual,correct,bias,biasculled
CogLoadLineNumber,1,1,Low,132,132,160,1,-28,
CogLoadLineNumber,1,2,High,292,291,320,1,-28,
CogLoadLineNumber,1,3,Low,306,306,128,1,,178
CogLoadLineNumber,1,4,High,172,173,224,1,-52,
CogLoadLineNumber,1,5,Low,164,163,160,1,4,
CogLoadLineNumber,1,6,High,212,211,128,0,84,
CogLoadLineNumber,1,7,High,110,110,256,1,,-146
CogLoadLineNumber,1,8,Low,304,305,224,1,80,
CogLoadLineNumber,1,9,Low,220,219,224,1,-4,
CogLoadLineNumber,1,10,Low,120,120,320,1,,-200
CogLoadLineNumber,1,11,Low,100,101,96,1,4,
CogLoadLineNumber,1,12,Low,312,313,128,0,,184
CogLoadLineNumber,1,13,High,212,213,192,0,20,
CogLoadLineNumber,1,14,Low,284,285,128,1,,156
CogLoadLineNumber,1,15,Low,364,233,320,1,44,
CogLoadLineNumber,1,16,High,154,154,160,1,-6,
CogLoadLineNumber,1,17,High,190,190,224,0,-34,
CogLoadLineNumber,1,18,High,104,105,96,0,8,
CogLoadLineNumber,1,19,Low,140,140,192,1,-52,
CogLoadLineNumber,1,20,High,388,388,320,1,68,
CogLoadLineNumber,1,21,Low,384,385,224,1,,160
CogLoadLineNumber,1,22,High,324,325,288,1,36,
CogLoadLineNumber,1,23,Low,328,328,288,1,40,
CogLoadLineNumber,1,24,High,364,364,128,1,,236
CogLoadLineNumber,1,25,Low,332,333,192,1,,140
CogLoadLineNumber,1,26,Low,292,291,352,1,-60,
CogLoadLineNumber,1,27,High,126,126,192,1,-66,
CogLoadLineNumber,1,28,Low,88,185,96,1,-8,
CogLoadLineNumber,1,29,High,252,251,192,1,60,
CogLoadLineNumber,1,30,High,108,108,288,1,,-180
CogLoadLineNumber,1,31,Low,128,129,352,1,,-224
CogLoadLineNumber,1,32,High,80,81,288,1,,-208
CogLoadLineNumber,1,33,High,336,335,224,1,112,
CogLoadLineNumber,1,34,High,256,255,128,1,,128
CogLoadLineNumber,1,35,High,228,227,256,1,-28,
CogLoadLineNumber,1,36,Low,128,129,128,1,0,
CogLoadLineNumber,1,37,High,224,223,352,1,,-128
CogLoadLineNumber,1,38,Low,254,254,128,1,,126
CogLoadLineNumber,1,39,High,364,365,256,1,108,
CogLoadLineNumber,1,40,Low,94,207,96,0,-2,
CogLoadLineNumber,1,41,Low,220,219,192,1,28,
CogLoadLineNumber,1,42,Low,348,347,352,1,-4,
CogLoadLineNumber,1,43,High,152,151,96,0,56,
CogLoadLineNumber,1,44,High,128,128,160,1,-32,
CogLoadLineNumber,1,45,High,100,101,192,1,-92,
CogLoadLineNumber,1,46,Low,262,262,256,1,6,
CogLoadLineNumber,1,47,High,132,132,96,0,36,
CogLoadLineNumber,1,48,High,196,196,192,1,4,
CogLoadLineNumber,1,49,High,278,278,96,0,,182
CogLoadLineNumber,1,50,High,338,338,160,1,,178
CogLoadLineNumber,1,51,High,124,124,224,1,-100,
CogLoadLineNumber,1,52,High,278,278,352,1,-74,
CogLoadLineNumber,1,53,High,244,243,352,1,-108,
CogLoadLineNumber,1,54,Low,282,282,288,0,-6,
CogLoadLineNumber,1,55,High,380,379,320,1,60,
CogLoadLineNumber,1,56,Low,244,244,96,1,,148
CogLoadLineNumber,1,57,Low,276,276,352,1,-76,
CogLoadLineNumber,1,58,Low,264,263,256,1,8,
CogLoadLineNumber,1,59,Low,90,90,160,1,-70,
CogLoadLineNumber,1,60,Low,364,363,224,1,,140
CogLoadLineNumber,1,61,High,176,176,128,1,48,
CogLoadLineNumber,1,62,Low,280,279,288,1,-8,
CogLoadLineNumber,1,63,High,248,248,224,1,24,
CogLoadLineNumber,1,64,Low,288,288,96,1,,192
CogLoadLineNumber,1,65,High,258,258,160,1,98,
CogLoadLineNumber,1,66,High,196,195,288,1,-92,
CogLoadLineNumber,1,67,High,158,158,96,1,62,
CogLoadLineNumber,1,68,Low,140,141,224,0,-84,
CogLoadLineNumber,1,69,Low,288,289,256,1,32,
CogLoadLineNumber,1,70,Low,304,305,288,1,16,
CogLoadLineNumber,1,71,Low,368,369,256,1,112,
CogLoadLineNumber,1,72,High,160,160,320,0,,-160
CogLoadLineNumber,1,73,High,154,154,256,0,-102,
CogLoadLineNumber,1,74,Low,360,361,320,0,40,
CogLoadLineNumber,1,75,High,218,218,288,1,-70,
CogLoadLineNumber,1,76,High,144,145,160,1,-16,
CogLoadLineNumber,1,77,High,164,163,352,1,,-188
CogLoadLineNumber,1,78,High,316,316,320,0,-4,
CogLoadLineNumber,1,79,Low,166,166,160,1,6,
CogLoadLineNumber,1,80,Low,240,239,320,1,-80,
CogLoadLineNumber,1,81,Low,200,201,192,1,8,
CogLoadLineNumber,1,82,High,108,109,128,1,-20,
CogLoadLineNumber,1,83,Low,320,319,352,1,-32,
CogLoadLineNumber,1,84,Low,104,103,256,1,,-152
CogLoadLineNumber,1,85,High,202,202,352,1,,-150
CogLoadLineNumber,1,86,Low,174,174,320,1,,-146
CogLoadLineNumber,1,87,Low,236,235,160,1,76,
CogLoadLineNumber,1,88,Low,324,323,192,1,,132
CogLoadLineNumber,1,89,Low,318,183,288,1,30,
CogLoadLineNumber,1,90,High,92,92,256,1,,-164
CogLoadLineNumber,2,1,Low,368,235,320,1,48,
CogLoadLineNumber,2,2,High,164,129,128,0,36,
CogLoadLineNumber,2,3,High,240,91,256,0,-16,
CogLoadLineNumber,2,4,High,120,316,96,1,24,
CogLoadLineNumber,2,5,Low,314,82,352,1,-38,
CogLoadLineNumber,2,6,High,308,363,288,1,20,
CogLoadLineNumber,2,7,Low,100,339,96,1,4,
CogLoadLineNumber,2,8,High,252,212,256,1,-4,
CogLoadLineNumber,2,9,High,180,361,192,1,-12,
CogLoadLineNumber,2,10,High,128,348,96,1,32,
CogLoadLineNumber,2,11,Low,220,219,256,0,-36,
CogLoadLineNumber,2,12,High,216,372,192,1,24,
CogLoadLineNumber,2,13,High,180,109,160,1,20,
CogLoadLineNumber,2,14,High,196,195,192,1,4,
CogLoadLineNumber,2,15,Low,220,373,192,1,28,
CogLoadLineNumber,2,16,Low,100,185,96,1,4,
CogLoadLineNumber,2,17,High,322,374,352,1,-30,
CogLoadLineNumber,2,18,Low,128,247,128,1,0,
CogLoadLineNumber,2,19,Low,176,327,224,1,-48,
CogLoadLineNumber,2,20,Low,198,150,192,1,6,
CogLoadLineNumber,2,21,High,292,207,352,1,-60,
CogLoadLineNumber,2,22,High,148,195,160,0,-12,
CogLoadLineNumber,2,23,High,290,138,320,1,-30,
CogLoadLineNumber,2,24,Low,250,142,288,1,-38,
CogLoadLineNumber,2,25,High,152,221,128,1,24,
CogLoadLineNumber,2,26,Low,136,96,160,1,-24,
CogLoadLineNumber,2,27,Low,356,139,352,1,4,
CogLoadLineNumber,2,28,High,212,316,224,1,-12,
CogLoadLineNumber,2,29,Low,240,191,224,1,16,
CogLoadLineNumber,2,30,High,232,167,288,1,-56,
CogLoadLineNumber,2,31,Low,132,296,128,1,4,
CogLoadLineNumber,2,32,High,210,214,224,1,-14,
CogLoadLineNumber,2,33,Low,252,305,320,1,-68,
CogLoadLineNumber,2,34,Low,346,278,352,1,-6,
CogLoadLineNumber,2,35,Low,256,343,320,1,-64,
CogLoadLineNumber,2,36,Low,244,271,256,1,-12,
CogLoadLineNumber,2,37,Low,212,272,192,1,20,
CogLoadLineNumber,2,38,High,128,281,128,1,0,
CogLoadLineNumber,2,39,Low,276,228,256,1,20,
CogLoadLineNumber,2,40,Low,320,305,288,0,32,
CogLoadLineNumber,2,41,High,120,357,96,1,24,
CogLoadLineNumber,2,42,High,288,105,320,1,-32,
CogLoadLineNumber,2,43,High,170,358,192,1,-22,
CogLoadLineNumber,2,44,High,180,303,128,0,52,
CogLoadLineNumber,2,45,High,274,134,224,1,50,
CogLoadLineNumber,2,46,Low,168,211,160,1,8,
CogLoadLineNumber,2,47,Low,216,237,192,1,24,
CogLoadLineNumber,2,48,High,232,167,256,1,-24,
CogLoadLineNumber,2,49,High,294,118,288,1,6,
CogLoadLineNumber,2,50,Low,244,135,256,1,-12,
CogLoadLineNumber,2,51,High,332,221,320,1,12,
CogLoadLineNumber,2,52,Low,292,176,288,1,4,
CogLoadLineNumber,2,53,Low,244,243,224,1,20,
CogLoadLineNumber,2,54,Low,164,355,160,1,4,
CogLoadLineNumber,2,55,Low,136,311,128,1,8,
CogLoadLineNumber,2,56,High,160,121,160,0,0,
CogLoadLineNumber,2,57,High,88,336,96,1,-8,
CogLoadLineNumber,2,58,High,304,233,288,1,16,
CogLoadLineNumber,2,59,Low,192,193,192,1,0,
CogLoadLineNumber,2,60,High,286,382,256,1,30,
CogLoadLineNumber,2,61,High,308,308,320,1,-12,
CogLoadLineNumber,2,62,Low,179,328,224,1,-45,
CogLoadLineNumber,2,63,Low,72,112,96,1,-24,
CogLoadLineNumber,2,64,Low,96,196,128,1,-32,
CogLoadLineNumber,2,65,Low,286,270,320,1,-34,
CogLoadLineNumber,2,66,Low,136,269,160,1,-24,
CogLoadLineNumber,2,67,Low,252,177,288,1,-36,
CogLoadLineNumber,2,68,Low,220,235,256,1,-36,
CogLoadLineNumber,2,69,High,204,225,192,1,12,
CogLoadLineNumber,2,70,Low,196,217,224,1,-28,
CogLoadLineNumber,2,71,Low,224,248,288,1,-64,
CogLoadLineNumber,2,72,High,312,116,352,1,-40,
CogLoadLineNumber,2,73,High,276,153,288,1,-12,
CogLoadLineNumber,2,74,Low,372,280,352,1,20,
CogLoadLineNumber,2,75,High,276,167,352,1,-76,
CogLoadLineNumber,2,76,High,216,184,160,0,56,
CogLoadLineNumber,2,77,High,244,96,224,1,20,
CogLoadLineNumber,2,78,Low,262,262,320,1,-58,
CogLoadLineNumber,2,79,Low,150,286,96,1,54,
CogLoadLineNumber,2,80,High,220,181,224,0,-4,
CogLoadLineNumber,2,81,High,168,188,160,0,8,
CogLoadLineNumber,2,82,Low,152,251,160,1,-8,
CogLoadLineNumber,2,83,High,276,359,320,1,-44,
CogLoadLineNumber,2,84,High,142,254,96,1,46,
CogLoadLineNumber,2,85,Low,120,175,128,1,-8,
CogLoadLineNumber,2,86,High,228,276,256,1,-28,
CogLoadLineNumber,2,87,Low,92,116,96,1,-4,
CogLoadLineNumber,2,88,High,268,349,128,1,,140
CogLoadLineNumber,2,89,High,288,96,352,1,-64,
CogLoadLineNumber,2,90,Low,302,266,352,1,-50,
CogLoadLineNumber,3,1,Low,144,88,192,1,-48,
CogLoadLineNumber,3,2,High,220,369,224,1,-4,
CogLoadLineNumber,3,3,Low,316,93,352,1,-36,
CogLoadLineNumber,3,4,High,136,163,128,1,8,
CogLoadLineNumber,3,5,High,192,368,160,0,32,
CogLoadLineNumber,3,6,Low,102,206,160,1,-58,
CogLoadLineNumber,3,7,Low,220,200,224,1,-4,
CogLoadLineNumber,3,8,Low,300,313,320,1,-20,
CogLoadLineNumber,3,9,Low,372,372,352,1,20,
CogLoadLineNumber,3,10,Low,166,282,160,1,6,
CogLoadLineNumber,3,11,Low,124,104,128,1,-4,
CogLoadLineNumber,3,12,High,180,277,192,1,-12,
CogLoadLineNumber,3,13,Low,296,88,352,1,-56,
CogLoadLineNumber,3,14,High,248,212,352,1,-104,
CogLoadLineNumber,3,15,Low,276,328,288,1,-12,
CogLoadLineNumber,3,16,Low,288,260,256,1,32,
CogLoadLineNumber,3,17,High,284,301,320,1,-36,
CogLoadLineNumber,3,18,Low,242,86,256,1,-14,
CogLoadLineNumber,3,19,High,288,356,320,1,-32,
CogLoadLineNumber,3,20,Low,264,173,320,1,-56,
CogLoadLineNumber,3,21,Low,200,363,224,1,-24,
CogLoadLineNumber,3,22,High,232,113,256,1,-24,
CogLoadLineNumber,3,23,High,188,187,160,1,28,
CogLoadLineNumber,3,24,Low,188,307,160,0,28,
CogLoadLineNumber,3,25,Low,212,261,256,1,-44,
CogLoadLineNumber,3,26,Low,246,278,288,1,-42,
CogLoadLineNumber,3,27,High,176,159,160,1,16,
CogLoadLineNumber,3,28,High,324,156,320,1,4,
CogLoadLineNumber,3,29,High,260,127,256,1,4,
CogLoadLineNumber,3,30,Low,138,330,128,1,10,
CogLoadLineNumber,3,31,High,132,197,128,0,4,
CogLoadLineNumber,3,32,High,84,308,96,0,-12,
CogLoadLineNumber,3,33,Low,320,183,352,0,-32,
CogLoadLineNumber,3,34,Low,94,366,96,1,-2,
CogLoadLineNumber,3,35,High,112,387,96,1,16,
CogLoadLineNumber,3,36,High,206,354,288,1,-82,
CogLoadLineNumber,3,37,Low,302,238,320,1,-18,
CogLoadLineNumber,3,38,High,132,236,128,1,4,
CogLoadLineNumber,3,39,High,162,362,160,1,2,
CogLoadLineNumber,3,40,High,180,244,224,0,-44,
CogLoadLineNumber,3,41,High,172,259,192,1,-20,
CogLoadLineNumber,3,42,High,120,156,128,0,-8,
CogLoadLineNumber,3,43,Low,206,302,192,1,14,
CogLoadLineNumber,3,44,Low,168,284,160,1,8,
CogLoadLineNumber,3,45,High,186,374,192,1,-6,
CogLoadLineNumber,3,46,High,238,354,288,0,-50,
CogLoadLineNumber,3,47,Low,80,308,96,1,-16,
CogLoadLineNumber,3,48,Low,300,188,320,1,-20,
CogLoadLineNumber,3,49,High,340,356,352,1,-12,
CogLoadLineNumber,3,50,High,330,230,352,1,-22,
CogLoadLineNumber,3,51,High,236,97,288,1,-52,
CogLoadLineNumber,3,52,Low,228,336,224,1,4,
CogLoadLineNumber,3,53,Low,252,219,192,1,60,
CogLoadLineNumber,3,54,High,208,209,224,1,-16,
CogLoadLineNumber,3,55,Low,228,240,192,1,36,
CogLoadLineNumber,3,56,High,188,349,160,1,28,
CogLoadLineNumber,3,57,Low,296,284,352,1,-56,
CogLoadLineNumber,3,58,High,320,369,96,1,,224
CogLoadLineNumber,3,59,High,278,301,352,1,-74,
CogLoadLineNumber,3,60,High,310,378,256,0,54,
CogLoadLineNumber,3,61,Low,276,275,224,0,52,
CogLoadLineNumber,3,62,Low,112,343,128,1,-16,
CogLoadLineNumber,3,63,High,112,216,96,0,16,
CogLoadLineNumber,3,64,Low,376,280,320,1,56,
CogLoadLineNumber,3,65,Low,264,265,224,1,40,
CogLoadLineNumber,3,66,Low,176,357,128,1,48,
CogLoadLineNumber,3,67,High,342,138,320,1,22,
CogLoadLineNumber,3,68,High,304,265,288,1,16,
CogLoadLineNumber,3,69,High,256,291,256,1,0,
CogLoadLineNumber,3,70,Low,260,229,256,1,4,
CogLoadLineNumber,3,71,High,184,291,128,1,56,
CogLoadLineNumber,3,72,Low,174,206,192,1,-18,
CogLoadLineNumber,3,73,High,280,197,256,0,24,
CogLoadLineNumber,3,74,High,144,317,96,1,48,
CogLoadLineNumber,3,75,Low,276,264,288,0,-12,
CogLoadLineNumber,3,76,Low,272,215,288,0,-16,
CogLoadLineNumber,3,77,Low,118,202,96,1,22,
CogLoadLineNumber,3,78,Low,170,114,160,1,10,
CogLoadLineNumber,3,79,Low,236,87,256,1,-20,
CogLoadLineNumber,3,80,High,328,157,352,1,-24,
CogLoadLineNumber,3,81,High,260,299,288,1,-28,
CogLoadLineNumber,3,82,High,184,196,192,1,-8,
CogLoadLineNumber,3,83,Low,170,262,128,1,42,
CogLoadLineNumber,3,84,High,314,238,320,1,-6,
CogLoadLineNumber,3,85,High,272,345,224,1,48,
CogLoadLineNumber,3,86,Low,96,120,96,1,0,
CogLoadLineNumber,3,87,Low,268,231,288,1,-20,
CogLoadLineNumber,3,88,Low,108,139,96,1,12,
CogLoadLineNumber,3,89,High,168,89,224,1,-56,
CogLoadLineNumber,3,90,High,212,320,192,1,20,
CogLoadLineNumber,4,1,High,104,225,96,1,8,
CogLoadLineNumber,4,2,High,240,267,224,1,16,
CogLoadLineNumber,4,3,Low,360,372,320,1,40,
CogLoadLineNumber,4,4,Low,138,186,128,1,10,
CogLoadLineNumber,4,5,Low,120,251,128,1,-8,
CogLoadLineNumber,4,6,Low,296,85,320,1,-24,
CogLoadLineNumber,4,7,High,316,140,256,1,60,
CogLoadLineNumber,4,8,High,204,205,192,1,12,
CogLoadLineNumber,4,9,Low,236,168,224,1,12,
CogLoadLineNumber,4,10,Low,154,254,160,1,-6,
CogLoadLineNumber,4,11,High,294,142,288,1,6,
CogLoadLineNumber,4,12,High,296,151,352,1,-56,
CogLoadLineNumber,4,13,High,168,224,160,1,8,
CogLoadLineNumber,4,14,High,324,153,352,1,-28,
CogLoadLineNumber,4,15,High,92,272,96,0,-4,
CogLoadLineNumber,4,16,Low,256,341,288,1,-32,
CogLoadLineNumber,4,17,High,328,327,320,1,8,
CogLoadLineNumber,4,18,Low,228,329,224,1,4,
CogLoadLineNumber,4,19,Low,240,281,224,1,16,
CogLoadLineNumber,4,20,High,116,209,128,1,-12,
CogLoadLineNumber,4,21,High,236,319,192,0,44,
CogLoadLineNumber,4,22,High,304,169,288,1,16,
CogLoadLineNumber,4,23,High,190,322,128,1,62,
CogLoadLineNumber,4,24,High,284,157,288,0,-4,
CogLoadLineNumber,4,25,Low,284,141,288,0,-4,
CogLoadLineNumber,4,26,Low,140,369,160,1,-20,
CogLoadLineNumber,4,27,Low,200,315,160,1,40,
CogLoadLineNumber,4,28,Low,262,250,288,1,-26,
CogLoadLineNumber,4,29,Low,368,337,352,1,16,
CogLoadLineNumber,4,30,Low,368,369,320,1,48,
CogLoadLineNumber,4,31,Low,250,290,224,1,26,
CogLoadLineNumber,4,32,Low,226,286,192,1,34,
CogLoadLineNumber,4,33,Low,264,388,256,1,8,
CogLoadLineNumber,4,34,High,326,222,224,0,102,
CogLoadLineNumber,4,35,High,238,138,256,1,-18,
CogLoadLineNumber,4,36,Low,250,162,224,1,26,
CogLoadLineNumber,4,37,High,256,121,320,0,-64,
CogLoadLineNumber,4,38,Low,144,371,128,1,16,
CogLoadLineNumber,4,39,High,134,90,128,1,6,
CogLoadLineNumber,4,40,High,298,298,320,1,-22,
CogLoadLineNumber,4,41,High,200,325,192,1,8,
CogLoadLineNumber,4,42,High,324,276,288,1,36,
CogLoadLineNumber,4,43,High,236,115,256,1,-20,
CogLoadLineNumber,4,44,High,248,324,224,0,24,
CogLoadLineNumber,4,45,High,288,367,256,1,32,
CogLoadLineNumber,4,46,Low,88,201,96,1,-8,
CogLoadLineNumber,4,47,Low,256,257,256,1,0,
CogLoadLineNumber,4,48,High,104,345,128,1,-24,
CogLoadLineNumber,4,49,High,280,125,352,0,-72,
CogLoadLineNumber,4,50,High,240,352,160,1,80,
CogLoadLineNumber,4,51,Low,80,283,96,1,-16,
CogLoadLineNumber,4,52,Low,124,244,128,1,-4,
CogLoadLineNumber,4,53,High,84,351,96,0,-12,
CogLoadLineNumber,4,54,Low,348,128,320,1,28,
CogLoadLineNumber,4,55,Low,308,156,320,1,-12,
CogLoadLineNumber,4,56,Low,88,88,96,1,-8,
CogLoadLineNumber,4,57,Low,84,99,288,1,,-204
CogLoadLineNumber,4,58,Low,196,275,192,1,4,
CogLoadLineNumber,4,59,High,300,187,320,0,-20,
CogLoadLineNumber,4,60,High,308,308,320,1,-12,
CogLoadLineNumber,4,61,Low,232,133,256,1,-24,
CogLoadLineNumber,4,62,High,232,171,224,1,8,
CogLoadLineNumber,4,63,Low,332,244,352,1,-20,
CogLoadLineNumber,4,64,High,194,118,160,1,34,
CogLoadLineNumber,4,65,Low,138,186,128,1,10,
CogLoadLineNumber,4,66,High,212,213,192,0,20,
CogLoadLineNumber,4,67,Low,144,327,160,1,-16,
CogLoadLineNumber,4,68,Low,208,336,192,1,16,
CogLoadLineNumber,4,69,Low,316,136,352,1,-36,
CogLoadLineNumber,4,70,High,276,293,288,0,-12,
CogLoadLineNumber,4,71,High,204,112,256,0,-52,
CogLoadLineNumber,4,72,Low,320,160,352,0,-32,
CogLoadLineNumber,4,73,High,378,378,352,1,26,
CogLoadLineNumber,4,74,Low,308,359,288,1,20,
CogLoadLineNumber,4,75,Low,294,374,256,1,38,
CogLoadLineNumber,4,76,High,130,314,96,0,34,
CogLoadLineNumber,4,77,High,180,169,160,0,20,
CogLoadLineNumber,4,78,High,208,388,192,1,16,
CogLoadLineNumber,4,79,Low,92,257,96,1,-4,
CogLoadLineNumber,4,80,Low,124,327,96,1,28,
CogLoadLineNumber,4,81,High,224,263,224,1,0,
CogLoadLineNumber,4,82,High,360,280,352,1,8,
CogLoadLineNumber,4,83,High,228,105,160,1,68,
CogLoadLineNumber,4,84,Low,136,376,160,1,-24,
CogLoadLineNumber,4,85,Low,132,248,256,1,,-124
CogLoadLineNumber,4,86,Low,324,363,352,1,-28,
CogLoadLineNumber,4,87,High,200,84,128,0,72,
CogLoadLineNumber,4,88,High,114,170,96,1,18,
CogLoadLineNumber,4,89,Low,202,202,192,1,10,
CogLoadLineNumber,4,90,Low,216,217,192,1,24,
CogLoadLineNumber,5,1,Low,184,260,192,1,-8,
CogLoadLineNumber,5,2,Low,222,222,256,1,-34,
CogLoadLineNumber,5,3,Low,106,338,128,1,-22,
CogLoadLineNumber,5,4,Low,84,115,96,1,-12,
CogLoadLineNumber,5,5,High,238,354,256,1,-18,
CogLoadLineNumber,5,6,Low,288,288,320,1,-32,
CogLoadLineNumber,5,7,High,240,216,224,1,16,
CogLoadLineNumber,5,8,High,260,127,320,1,-60,
CogLoadLineNumber,5,9,Low,188,141,224,1,-36,
CogLoadLineNumber,5,10,High,154,182,192,1,-38,
CogLoadLineNumber,5,11,Low,134,314,160,1,-26,
CogLoadLineNumber,5,12,Low,336,103,320,1,16,
CogLoadLineNumber,5,13,Low,92,231,96,1,-4,
CogLoadLineNumber,5,14,High,264,189,320,1,-56,
CogLoadLineNumber,5,15,High,172,317,160,1,12,
CogLoadLineNumber,5,16,Low,192,249,224,1,-32,
CogLoadLineNumber,5,17,High,208,263,192,1,16,
CogLoadLineNumber,5,18,Low,304,328,320,1,-16,
CogLoadLineNumber,5,19,Low,364,364,352,1,12,
CogLoadLineNumber,5,20,Low,212,352,192,1,20,
CogLoadLineNumber,5,21,Low,216,145,224,1,-8,
CogLoadLineNumber,5,22,Low,136,231,160,1,-24,
CogLoadLineNumber,5,23,Low,280,244,256,1,24,
CogLoadLineNumber,5,24,High,376,344,352,1,24,
CogLoadLineNumber,5,25,High,88,365,160,1,-72,
CogLoadLineNumber,5,26,Low,80,189,96,1,-16,
CogLoadLineNumber,5,27,Low,164,328,160,1,4,
CogLoadLineNumber,5,28,High,248,280,288,1,-40,
CogLoadLineNumber,5,29,Low,264,308,288,1,-24,
CogLoadLineNumber,5,30,Low,220,372,256,1,-36,
CogLoadLineNumber,5,31,High,164,240,160,1,4,
CogLoadLineNumber,5,32,Low,412,275,352,1,60,
CogLoadLineNumber,5,33,High,380,367,352,1,28,
CogLoadLineNumber,5,34,Low,236,95,256,1,-20,
CogLoadLineNumber,5,35,High,214,214,224,1,-10,
CogLoadLineNumber,5,36,Low,176,108,160,1,16,
CogLoadLineNumber,5,37,High,294,366,288,1,6,
CogLoadLineNumber,5,38,Low,284,383,288,1,-4,
CogLoadLineNumber,5,39,High,192,216,192,1,0,
CogLoadLineNumber,5,40,Low,280,373,288,1,-8,
CogLoadLineNumber,5,41,Low,340,261,352,0,-12,
CogLoadLineNumber,5,42,Low,72,373,96,1,-24,
CogLoadLineNumber,5,43,Low,192,315,128,1,64,
CogLoadLineNumber,5,44,High,144,88,128,1,16,
CogLoadLineNumber,5,45,Low,240,176,320,1,-80,
CogLoadLineNumber,5,46,Low,140,175,128,1,12,
CogLoadLineNumber,5,47,Low,140,263,128,1,12,
CogLoadLineNumber,5,48,High,400,356,352,0,48,
CogLoadLineNumber,5,49,Low,338,298,352,1,-14,
CogLoadLineNumber,5,50,High,124,341,128,1,-4,
CogLoadLineNumber,5,51,Low,200,227,224,1,-24,
CogLoadLineNumber,5,52,High,100,116,96,1,4,
CogLoadLineNumber,5,53,Low,322,142,352,1,-30,
CogLoadLineNumber,5,54,Low,148,148,128,1,20,
CogLoadLineNumber,5,55,High,148,360,128,1,20,
CogLoadLineNumber,5,56,High,226,186,192,1,34,
CogLoadLineNumber,5,57,Low,216,117,192,1,24,
CogLoadLineNumber,5,58,High,120,304,96,1,24,
CogLoadLineNumber,5,59,High,180,381,160,0,20,
CogLoadLineNumber,5,60,High,248,385,256,1,-8,
CogLoadLineNumber,5,61,Low,248,287,256,1,-8,
CogLoadLineNumber,5,62,High,94,378,96,1,-2,
CogLoadLineNumber,5,63,High,352,112,352,1,0,
CogLoadLineNumber,5,64,High,246,134,224,0,22,
CogLoadLineNumber,5,65,Low,280,136,288,1,-8,
CogLoadLineNumber,5,66,Low,264,316,224,0,40,
CogLoadLineNumber,5,67,High,228,169,256,1,-28,
CogLoadLineNumber,5,68,Low,104,121,96,1,8,
CogLoadLineNumber,5,69,Low,272,243,320,1,-48,
CogLoadLineNumber,5,70,High,198,246,96,1,102,
CogLoadLineNumber,5,71,Low,280,285,288,1,-8,
CogLoadLineNumber,5,72,High,296,383,320,1,-24,
CogLoadLineNumber,5,73,Low,164,187,160,1,4,
CogLoadLineNumber,5,74,High,274,306,256,1,18,
CogLoadLineNumber,5,75,High,308,327,352,0,-44,
CogLoadLineNumber,5,76,Low,208,347,192,1,16,
CogLoadLineNumber,5,77,High,172,371,160,1,12,
CogLoadLineNumber,5,78,High,276,133,288,1,-12,
CogLoadLineNumber,5,79,High,196,153,224,0,-28,
CogLoadLineNumber,5,80,High,228,253,224,1,4,
CogLoadLineNumber,5,81,High,344,172,320,1,24,
CogLoadLineNumber,5,82,High,152,235,128,0,24,
CogLoadLineNumber,5,83,High,100,316,96,1,4,
CogLoadLineNumber,5,84,High,312,347,288,1,24,
CogLoadLineNumber,5,85,High,304,372,320,1,-16,
CogLoadLineNumber,5,86,Low,220,81,192,1,28,
CogLoadLineNumber,5,87,High,190,106,192,1,-2,
CogLoadLineNumber,5,88,High,100,387,128,1,-28,
CogLoadLineNumber,5,89,High,276,83,288,1,-12,
CogLoadLineNumber,5,90,High,250,322,256,1,-6,
CogLoadLineNumber,6,1,High,74,166,96,1,-22,
CogLoadLineNumber,6,2,Low,138,218,128,1,10,
CogLoadLineNumber,6,3,High,310,310,320,0,-10,
CogLoadLineNumber,6,4,Low,362,222,352,1,10,
CogLoadLineNumber,6,5,High,156,160,192,0,-36,
CogLoadLineNumber,6,6,High,88,275,96,1,-8,
CogLoadLineNumber,6,7,Low,144,83,192,1,-48,
CogLoadLineNumber,6,8,High,254,330,288,0,-34,
CogLoadLineNumber,6,9,Low,108,181,128,1,-20,
CogLoadLineNumber,6,10,High,168,172,224,0,-56,
CogLoadLineNumber,6,11,High,250,186,256,1,-6,
CogLoadLineNumber,6,12,High,336,99,352,1,-16,
CogLoadLineNumber,6,13,High,190,130,224,0,-34,
CogLoadLineNumber,6,14,Low,78,150,96,0,-18,
CogLoadLineNumber,6,15,High,180,291,192,1,-12,
CogLoadLineNumber,6,16,High,240,111,256,1,-16,
CogLoadLineNumber,6,17,High,138,378,128,1,10,
CogLoadLineNumber,6,18,High,90,294,96,0,-6,
CogLoadLineNumber,6,19,High,132,200,192,0,-60,
CogLoadLineNumber,6,20,Low,310,170,288,1,22,
CogLoadLineNumber,6,21,Low,300,132,320,1,-20,
CogLoadLineNumber,6,22,Low,124,373,128,1,-4,
CogLoadLineNumber,6,23,Low,132,281,160,1,-28,
CogLoadLineNumber,6,24,Low,84,83,128,1,-44,
CogLoadLineNumber,6,25,Low,188,164,224,1,-36,
CogLoadLineNumber,6,26,High,326,326,352,1,-26,
CogLoadLineNumber,6,27,High,164,336,160,1,4,
CogLoadLineNumber,6,28,Low,224,141,256,1,-32,
CogLoadLineNumber,6,29,High,312,323,352,1,-40,
CogLoadLineNumber,6,30,High,212,339,256,1,-44,
